0,9,5475720,0.0028267,4692,1564,1564,0.00191816,3439812
0,0,7572597,0.0345477,5484,1828,1828,0.00164114,4543514
0,1,7572597,0.003822,5484,1828,1828,0.00164114,4496264
0,2,7572597,0.742486,5484,1828,1828,0.00164114,4543319
0,3,7572597,1.33646,5484,1828,1828,0.00164114,4496012
0,4,7572597,0.0043217,5484,1828,1828,0.00164114,5015728
0,5,7572597,0.0008733,5484,1828,1828,0.00164114,7596294
0,6,7572597,0.0076112,5484,1828,1828,0.00164114,4496222
0,7,7572597,0.0146986,5484,1828,1828,0.00164114,4496267
0,8,7572597,0.0060869,5484,1828,1828,0.00164114,4543649
0,9,7572597,0.0060184,5484,1828,1828,0.00164114,4543860
0,0,448841,0.0392197,20273,6889,6682,0.000440408,620811
0,1,448841,0.016858,20273,6889,6682,0.000440408,288241
0,2,448841,0.0391665,20273,6889,6682,0.000440408,620152
0,3,448841,1781.06,20273,6889,6682,0.000440408,277234
0,4,448841,0.0141924,20273,6889,6682,0.000440408,376859
0,5,448841,0.0072887,20273,6889,6682,0.000440408,98064081
0,6,448841,0.0270006,20273,6889,6682,0.000440408,283369
0,7,448841,0.0251462,20273,6889,6682,0.000440408,287126
0,8,448841,0.0289563,20273,6889,6682,0.000440408,285869
0,9,448841,0.0186045,20273,6889,6682,0.000440408,620821
0,0,676910,0.0550995,30536,10343,10092,0.000292542,413957
0,1,676910,0.0399869,30536,10343,10092,0.000292542,442489
0,2,676910,685.054,30536,10343,10092,0.000292542,411869
0,3,676910,3791.68,30536,10343,10092,0.000292542,419769
0,4,676910,0.0322428,30536,10343,10092,0.000292542,569119
0,5,676910,0.0103882,30536,10343,10092,0.000292542,225530420
0,6,676910,0.0808156,30536,10343,10092,0.000292542,436791
0,7,676910,0.0478263,30536,10343,10092,0.000292542,443224
0,8,676910,0.0408354,30536,10343,10092,0.000292542,444718
0,9,676910,0.0312971,30536,10343,10092,0.000292542,415021
0,0,202367,0.0402097,15237,7511,7804,0.000259947,4256620
0,1,202367,0.0394388,15237,7511,7804,0.000259947,127215
0,2,202367,0.0174231,15237,7511,7804,0.000259947,4256273
0,3,202367,412.86,15237,7511,7804,0.000259947,123022
0,4,202367,0.0270246,15237,7511,7804,0.000259947,161177
0,5,202367,0.0057321,15237,7511,7804,0.000259947,54773768
0,6,202367,0.0239368,15237,7511,7804,0.000259947,125416
0,7,202367,0.0211693,15237,7511,7804,0.000259947,127124
0,8,202367,0.0407048,15237,7511,7804,0.000259947,125124
0,9,202367,0.0167872,15237,7511,7804,0.000259947,4256621
0,0,272094,0.0414705,20447,10040,10453,0.00019483,27558658
0,1,272094,0.0316091,20447,10040,10453,0.00019483,170466
0,2,272094,0.0261455,20447,10040,10453,0.00019483,27559019
0,3,272094,1106.85,20447,10040,10453,0.00019483,164129
0,4,272094,0.0214751,20447,10040,10453,0.00019483,213584
0,5,272094,0.0077913,20447,10040,10453,0.00019483,100979180
0,6,272094,0.0392929,20447,10040,10453,0.00019483,168064
0,7,272094,0.0434263,20447,10040,10453,0.00019483,170032
0,8,272094,0.0574997,20447,10040,10453,0.00019483,169191
0,9,272094,0.0300599,20447,10040,10453,0.00019483,27558543
0,0,83371842,0.0100198,18289,15829,2461,0.000469488,0
0,1,83371842,0.0138378,18289,15829,2461,0.000469488,0
0,2,83371842,0.0099889,18289,15829,2461,0.000469488,0
0,3,83371842,0.0122241,18289,15829,2461,0.000469488,0
0,4,83371842,0.0463738,18289,15829,2461,0.000469488,0
0,5,83371842,0.0036459,18289,15829,2461,0.000469488,83424771
0,6,83371842,0.0105424,18289,15829,2461,0.000469488,0
0,7,83371842,0.0405501,18289,15829,2461,0.000469488,0
0,8,83371842,0.0101104,18289,15829,2461,0.000469488,0
0,9,83371842,0.0127039,18289,15829,2461,0.000469488,0
0,0,1418292,0.0033931,2917,1485,1433,0.00137077,48800
0,1,1418292,0.0025236,2917,1485,1433,0.00137077,2865
0,2,1418292,0.0030562,2917,1485,1433,0.00137077,48784
0,3,1418292,0.0030765,2917,1485,1433,0.00137077,2865
0,4,1418292,0.0028888,2917,1485,1433,0.00137077,152074
0,5,1418292,0.0006888,2917,1485,1433,0.00137077,1823318
0,6,1418292,0.0071736,2917,1485,1433,0.00137077,2861
0,7,1418292,0.0037809,2917,1485,1433,0.00137077,2865
0,8,1418292,0.0052595,2917,1485,1433,0.00137077,2861
0,9,1418292,0.0021039,2917,1485,1433,0.00137077,48800
0,0,97348523,0.0113217,19875,17219,2657,0.000434418,0
0,1,97348523,0.0157872,19875,17219,2657,0.000434418,0
0,2,97348523,0.0100941,19875,17219,2657,0.000434418,0
0,3,97348523,0.0418377,19875,17219,2657,0.000434418,0
0,4,97348523,0.0142185,19875,17219,2657,0.000434418,0
0,5,97348523,0.0032225,19875,17219,2657,0.000434418,99046656
0,6,97348523,0.0358713,19875,17219,2657,0.000434418,0
0,7,97348523,0.0154375,19875,17219,2657,0.000434418,0
0,8,97348523,0.0103438,19875,17219,2657,0.000434418,0
0,9,97348523,0.0085247,19875,17219,2657,0.000434418,0
0,0,426780,0.0014041,1314,657,657,0.00304414,213581
0,1,426780,0.0016504,1314,657,657,0.00304414,213661
0,2,426780,0.117266,1314,657,657,0.00304414,213510
0,3,426780,0.0888171,1314,657,657,0.00304414,213577
0,4,426780,0.0020763,1314,657,657,0.00304414,213742
0,5,426780,0.0001967,1314,657,657,0.00304414,433349
0,6,426780,0.0027472,1314,657,657,0.00304414,213512
0,7,426780,0.0018542,1314,657,657,0.00304414,213621
0,8,426780,0.0016423,1314,657,657,0.00304414,213510
0,9,426780,0.0044333,1314,657,657,0.00304414,213512
0,0,547487,0.0016698,1490,745,745,0.00268456,280916
0,1,547487,0.0020125,1490,745,745,0.00268456,281044
0,2,547487,0.106286,1490,745,745,0.00268456,280916
0,3,547487,0.104806,1490,745,745,0.00268456,280978
0,4,547487,0.0017156,1490,745,745,0.00268456,281152
0,5,547487,0.0005367,1490,745,745,0.00268456,547464
0,6,547487,0.0020741,1490,745,745,0.00268456,280918
0,7,547487,0.0053684,1490,745,745,0.00268456,281043
0,8,547487,0.0025859,1490,745,745,0.00268456,280925
0,9,547487,0.0013318,1490,745,745,0.00268456,280917
0,0,841977,0.0015953,1844,922,922,0.0021692,440799
0,1,841977,0.0017766,1844,922,922,0.0021692,440955
0,2,841977,0.400243,1844,922,922,0.0021692,440799
0,3,841977,0.178448,1844,922,922,0.0021692,440892
0,4,841977,0.0085022,1844,922,922,0.0021692,440955
0,5,841977,0.0003831,1844,922,922,0.0021692,848154
0,6,841977,0.0026749,1844,922,922,0.0021692,440799
0,7,841977,0.0017898,1844,922,922,0.0021692,440955
0,8,841977,0.0022104,1844,922,922,0.0021692,440803
0,9,841977,0.001847,1844,922,922,0.0021692,440799
0,0,42530236,0.0242185,13122,13122,1747,0.00057241,0
0,1,42530236,0.0090794,13122,13122,1747,0.00057241,0
0,2,42530236,0.0080568,13122,13122,1747,0.00057241,0
0,3,42530236,0.0072582,13122,13122,1747,0.00057241,0
0,4,42530236,0.0479073,13122,13122,1747,0.00057241,0
0,5,42530236,0.0033577,13122,13122,1747,0.00057241,43497842
0,6,42530236,0.0081317,13122,13122,1747,0.00057241,0
0,7,42530236,0.0393469,13122,13122,1747,0.00057241,0
0,8,42530236,0.0076084,13122,13122,1747,0.00057241,0
0,9,42530236,0.0059828,13122,13122,1747,0.00057241,0
0,0,114164973,0.0099722,21362,21362,2847,0.000351247,0
0,1,114164973,0.0109674,21362,21362,2847,0.000351247,0
0,2,114164973,0.0112455,21362,21362,2847,0.000351247,0
0,3,114164973,0.0426926,21362,21362,2847,0.000351247,0
0,4,114164973,0.0153575,21362,21362,2847,0.000351247,0
0,5,114164973,0.0045576,21362,21362,2847,0.000351247,116240919
